time,step_size,total_energy
543470.22385944,48.51495,24.042019484802
543520.22385944,50,24.042019462656
543570.22385944,50,24.042019440535
543620.22385944,50,24.042019418438
543670.22385944,50,24.042019396366
543720.22385944,50,24.042019374319
543770.22385944,50,24.042019352296
543820.22385944,50,24.042019330299
543870.22385944,50,24.042019308326
543920.22385944,50,24.042019286377
543970.22385944,50,24.042019264454
544020.22385944,50,24.042019242554
544070.22385944,50,24.04201922068
544120.22385944,50,24.04201919883
544165.22385944,45,24.042019179185
544205.72385944,40.5,24.042019161522
544250.27385944,44.55,24.042019142111
544299.27885944,49.005,24.042019120782
544349.27885944,50,24.042019099045
544399.27885944,50,24.042019077331
544449.27885944,50,24.042019055643
544499.27885944,50,24.042019033978
544549.27885944,50,24.042019012339
544599.27885944,50,24.042018990723
544649.27885944,50,24.042018969132
544699.27885944,50,24.042018947565
544749.27885944,50,24.042018926022
544794.27885944,45,24.042018906654
544834.77885944,40.5,24.042018889239
544871.22885944,36.45,24.042018873579
544911.32385944,40.095,24.042018856368
544955.42835944,44.1045,24.042018837455
545003.94330944,48.51495,24.042018816672
545053.94330944,50,24.042018795277
545103.94330944,50,24.042018773907
545153.94330944,50,24.04201875256
545203.94330944,50,24.042018731238
545253.94330944,50,24.042018709939
545303.94330944,50,24.042018688665
545353.94330944,50,24.042018667415
545403.94330944,50,24.042018646189
545453.94330944,50,24.042018624987
545498.94330944,45,24.042018605925
545539.44330944,40.5,24.042018588785
545583.99330944,44.55,24.04201856995
545632.99830944,49.005,24.042018549254
545682.99830944,50,24.042018528162
545732.99830944,50,24.042018507094
545777.99830944,45,24.042018488152
545818.49830944,40.5,24.04201847112
545863.04830944,44.55,24.042018452404
545912.05330944,49.005,24.042018431839
545962.05330944,50,24.04201841088
546012.05330944,50,24.042018389944
546062.05330944,50,24.042018369033
546112.05330944,50,24.042018348145
546162.05330944,50,24.04201832728
546207.05330944,45,24.042018308522
546247.55330944,40.5,24.042018291656
546292.10330944,44.55,24.042018273122
546341.10830944,49.005,24.042018252756
546391.10830944,50,24.042018232
546436.10830944,45,24.042018213339
546476.60830944,40.5,24.042018196561
546521.15830944,44.55,24.042018178123
546570.16330944,49.005,24.042018157863
546620.16330944,50,24.042018137215
546670.16330944,50,24.042018116591
546720.16330944,50,24.04201809599
546770.16330944,50,24.042018075412
546820.16330944,50,24.042018054858
546870.16330944,50,24.042018034328
546920.16330944,50,24.042018013821
546970.16330944,50,24.042017993337
547020.16330944,50,24.042017972877
547070.16330944,50,24.04201795244
547120.16330944,50,24.042017932026
547170.16330944,50,24.042017911636
547215.16330944,45,24.042017893304
547255.66330944,40.5,24.042017876821
547300.21330944,44.55,24.042017858707
547349.21830944,49.005,24.042017838805
547399.21830944,50,24.042017818521
547449.21830944,50,24.04201779826
547499.21830944,50,24.042017778022
547549.21830944,50,24.042017757808
547599.21830944,50,24.042017737617
547644.21830944,45,24.042017719464
547684.71830944,40.5,24.042017703142
547721.16830944,36.45,24.042017688465
547761.26330944,40.095,24.042017672334
547805.36780944,44.1045,24.042017654608
547853.88275944,48.51495,24.042017635131
547903.88275944,50,24.04201761508
547948.88275944,45,24.042017597053
547989.38275944,40.5,24.042017580845
548033.93275944,44.55,24.042017563034
548082.93775944,49.005,24.042017543462
548132.93775944,50,24.042017523517
548182.93775944,50,24.042017503594
548232.93775944,50,24.042017483694
548282.93775944,50,24.042017463817
548332.93775944,50,24.042017443963
548382.93775944,50,24.042017424131
548432.93775944,50,24.042017404322
548482.93775944,50,24.042017384537
548532.93775944,50,24.042017364773
548577.93775944,45,24.042017347005
548618.43775944,40.5,24.042017331029
548654.88775944,36.45,24.042017316664
548687.69275944,32.805,24.042017303744
548723.77825944,36.0855,24.042017289545
548763.47230944,39.69405,24.042017273939
548807.13576444,43.663455,24.04201725679
548855.16556494,48.0298005,24.042017237946
548905.16556494,50,24.042017218351
548955.16556494,50,24.042017198779
549005.16556494,50,24.04201717923
549055.16556494,50,24.042017159703
549105.16556494,50,24.042017140198
549155.16556494,50,24.042017120717
549200.16556494,45,24.042017103202
549240.66556494,40.5,24.042017087453
549285.21556494,44.55,24.042017070147
549334.22056494,49.005,24.042017051132
549384.22056494,50,24.042017031753
549434.22056494,50,24.042017012396
549484.22056494,50,24.042016993062
549534.22056494,50,24.042016973749
549579.22056494,45,24.042016956387
549619.72056494,40.5,24.042016940776
549664.27056494,44.55,24.042016923621
549713.27556494,49.005,24.042016904772
549763.27556494,50,24.042016885561
549813.27556494,50,24.042016866374
549863.27556494,50,24.042016847208
549913.27556494,50,24.042016828064
549963.27556494,50,24.042016808943
550008.27556494,45,24.042016791752
550048.77556494,40.5,24.042016776296
550093.32556494,44.55,24.04201675931
550142.33056494,49.005,24.042016740647
550186.43506494,44.1045,24.042016723868
550226.12911494,39.69405,24.042016708781
550269.79256994,43.663455,24.042016692202
550317.82237044,48.0298005,24.042016673984
550367.82237044,50,24.042016655041
550417.82237044,50,24.042016636121
550467.82237044,50,24.042016617222
550517.82237044,50,24.042016598345
550567.82237044,50,24.04201657949
550617.82237044,50,24.042016560656
550667.82237044,50,24.042016541845
550717.82237044,50,24.042016523056
550767.82237044,50,24.042016504288
550812.82237044,45,24.042016487415
550853.32237044,40.5,24.042016472244
550897.87237044,44.55,24.042016455573
550946.87737044,49.005,24.042016437256
550996.87737044,50,24.042016418588
551046.87737044,50,24.042016399942
551096.87737044,50,24.042016381317
551141.87737044,45,24.042016364573
551182.37737044,40.5,24.042016349518
551226.92737044,44.55,24.042016332974
551275.93237044,49.005,24.042016314797
551325.93237044,50,24.042016296271
551375.93237044,50,24.042016277767
551425.93237044,50,24.042016259285
551475.93237044,50,24.042016240825
551525.93237044,50,24.042016222385
551575.93237044,50,24.042016203968
551625.93237044,50,24.042016185571
551675.93237044,50,24.042016167197
551720.93237044,45,24.042016150677
551761.43237044,40.5,24.042016135824
551805.98237044,44.55,24.042016119503
551854.98737044,49.005,24.042016101569
551904.98737044,50,24.042016083292
551954.98737044,50,24.042016065037
552004.98737044,50,24.042016046803
552054.98737044,50,24.04201602859
552104.98737044,50,24.042016010399
552154.98737044,50,24.042015992229
552204.98737044,50,24.04201597408
552249.98737044,45,24.042015957763
552290.48737044,40.5,24.042015943093
552335.03737044,44.55,24.042015926972
552384.04237044,49.005,24.042015909259
552434.04237044,50,24.042015891207
552484.04237044,50,24.042015873177
552534.04237044,50,24.042015855167
552584.04237044,50,24.042015837179
552634.04237044,50,24.042015819211
552684.04237044,50,24.042015801265
552729.04237044,45,24.042015785131
552769.54237044,40.5,24.042015770624
552814.09237044,44.55,24.042015754683
552863.09737044,49.005,24.042015737168
552913.09737044,50,24.042015719318
552963.09737044,50,24.042015701489
553013.09737044,50,24.042015683681
553058.09737044,45,24.042015667671
553098.59737044,40.5,24.042015653276
553143.14737044,44.55,24.042015637457
553192.15237044,49.005,24.042015620077
553242.15237044,50,24.042015602364
553292.15237044,50,24.042015584673
553342.15237044,50,24.042015567002
553392.15237044,50,24.042015549351
553442.15237044,50,24.042015531722
553492.15237044,50,24.042015514113
553542.15237044,50,24.042015496525
553592.15237044,50,24.042015478958
553642.15237044,50,24.042015461411
553692.15237044,50,24.042015443885
553737.15237044,45,24.042015428129
553777.65237044,40.5,24.042015413963
553822.20237044,44.55,24.042015398395
553871.20737044,49.005,24.04201538129
553921.20737044,50,24.042015363859
553971.20737044,50,24.042015346448
554021.20737044,50,24.042015329057
554071.20737044,50,24.042015311687
554121.20737044,50,24.042015294338
554171.20737044,50,24.042015277009
554216.20737044,45,24.04201526143
554256.70737044,40.5,24.042015247422
554301.25737044,44.55,24.04201523203
554350.26237044,49.005,24.042015215118
554400.26237044,50,24.042015197882
554450.26237044,50,24.042015180667
554500.26237044,50,24.042015163472
554550.26237044,50,24.042015146297
554600.26237044,50,24.042015129143
554650.26237044,50,24.042015112009
554700.26237044,50,24.042015094896
554745.26237044,45,24.04201507951
554785.76237044,40.5,24.042015065677
554830.31237044,44.55,24.042015050476
554879.31737044,49.005,24.042015033774
554929.31737044,50,24.042015016753
554979.31737044,50,24.042014999752
555029.31737044,50,24.042014982771
555079.31737044,50,24.04201496581
555129.31737044,50,24.04201494887
555179.31737044,50,24.042014931949
555229.31737044,50,24.042014915049
555279.31737044,50,24.042014898168
555329.31737044,50,24.042014881308
555379.31737044,50,24.042014864468
555424.31737044,45,24.042014849328
555464.81737044,40.5,24.042014835715
555509.36737044,44.55,24.042014820757
555558.37237044,49.005,24.042014804322
555608.37237044,50,24.042014787573
555658.37237044,50,24.042014770844
555708.37237044,50,24.042014754135
555758.37237044,50,24.042014737445
555803.37237044,45,24.042014722441
555843.87237044,40.5,24.042014708951
555888.42237044,44.55,24.042014694127
555937.42737044,49.005,24.042014677839
555987.42737044,50,24.04201466124
556037.42737044,50,24.042014644661
556087.42737044,50,24.042014628102
556132.42737044,45,24.042014613215
556172.92737044,40.5,24.04201459983
556217.47737044,44.55,24.042014585122
556266.48237044,49.005,24.042014568961
556316.48237044,50,24.042014552492
556366.48237044,50,24.042014536042
556416.48237044,50,24.042014519612
556461.48237044,45,24.042014504841
556501.98237044,40.5,24.042014491561
556546.53237044,44.55,24.042014476968
556595.53737044,49.005,24.042014460933
556645.53737044,50,24.042014444593
556695.53737044,50,24.042014428272
556745.53737044,50,24.04201441197
556795.53737044,50,24.042014395688
556840.53737044,45,24.04201438105
556881.03737044,40.5,24.04201436789
556925.58737044,44.55,24.042014353428
556974.59237044,49.005,24.042014337538
557024.59237044,50,24.042014321345
557074.59237044,50,24.042014305171
557124.59237044,50,24.042014289016
557174.59237044,50,24.042014272881
557224.59237044,50,24.042014256765
557274.59237044,50,24.042014240668
557324.59237044,50,24.042014224591
557369.59237044,45,24.042014210137
557410.09237044,40.5,24.042014197141
557454.64237044,44.55,24.042014182861
557503.64737044,49.005,24.042014167171
557553.64737044,50,24.042014151182
557598.64737044,45,24.042014136807
557639.14737044,40.5,24.042014123883
557683.69737044,44.55,24.042014109681
557732.70237044,49.005,24.042014094077
557782.70237044,50,24.042014078175
557832.70237044,50,24.042014062292
557882.70237044,50,24.042014046428
557932.70237044,50,24.042014030583
557982.70237044,50,24.042014014757
558032.70237044,50,24.04201399895
558082.70237044,50,24.042013983162
558132.70237044,50,24.042013967393
558182.70237044,50,24.042013951643
558232.70237044,50,24.042013935912
558282.70237044,50,24.042013920199
558332.70237044,50,24.042013904506
558382.70237044,50,24.042013888831
558432.70237044,50,24.042013873175
558482.70237044,50,24.042013857538
558532.70237044,50,24.04201384192
558582.70237044,50,24.042013826321
558632.70237044,50,24.04201381074
558682.70237044,50,24.042013795178
558727.70237044,45,24.042013781188
558768.20237044,40.5,24.042013768609
558812.75237044,44.55,24.042013754787
558861.75737044,49.005,24.042013739601
558911.75737044,50,24.042013724124
558961.75737044,50,24.042013708667
559011.75737044,50,24.042013693228
559061.75737044,50,24.042013677807
559111.75737044,50,24.042013662405
559161.75737044,50,24.042013647022
559211.75737044,50,24.042013631657
559256.75737044,45,24.042007937184
559297.25737044,40.5,24.042007916051
559333.70737044,36.45,24.042007900804
559373.80237044,40.095,24.042007884945
559417.90687044,44.1045,24.042007868034
559466.42182044,48.51495,24.042007849809
559516.42182044,50,24.042007831297
559566.42182044,50,24.042007812979
559616.42182044,50,24.04200779481
559666.42182044,50,24.04200777676
559711.42182044,45,24.042007760599
559751.92182044,40.5,24.042007746113
559796.47182044,44.55,24.042007730238
559845.47682044,49.005,24.04200771284
559895.47682044,50,24.042007695151
559945.47682044,50,24.042007677517
559995.47682044,50,24.042007659935
560045.47682044,50,24.042007642402
560095.47682044,50,24.042007624913
560145.47682044,50,24.042007607467
560195.47682044,50,24.042007590061
560240.47682044,45,24.042007574428
560280.97682044,40.5,24.042007560383
560325.52682044,44.55,24.042007544962
560374.53182044,49.005,24.042007528031
560424.53182044,50,24.04200751079
560474.53182044,50,24.042007493581
560524.53182044,50,24.042007476404
560574.53182044,50,24.042007459258
560619.53182044,45,24.042007443852
560660.03182044,40.5,24.042007430006
560704.58182044,44.55,24.042007414799
560753.58682044,49.005,24.042007398098
560803.58682044,50,24.042007381085
560853.58682044,50,24.042007364101
560903.58682044,50,24.042007347143
560953.58682044,50,24.042007330213
561003.58682044,50,24.042007313309
561053.58682044,50,24.042007296432
561098.58682044,45,24.042007281264
561139.08682044,40.5,24.04200726763
561183.63682044,44.55,24.042007252652
561232.64182044,49.005,24.0420072362
561282.64182044,50,24.04200721944
561332.64182044,50,24.042007202704
561382.64182044,50,24.042007185992
561432.64182044,50,24.042007169305
561477.64182044,45,24.042007154307
561518.14182044,40.5,24.042007140825
561562.69182044,44.55,24.042007126014
561611.69682044,49.005,24.042007109743
561661.69682044,50,24.042007093166
561711.69682044,50,24.042007076612
561761.69682044,50,24.042007060082
561811.69682044,50,24.042007043574
561856.69682044,45,24.042007028737
561897.19682044,40.5,24.042007015399
561941.74682044,44.55,24.042007000745
561990.75182044,49.005,24.042006984647
562040.75182044,50,24.042006968245
562090.75182044,50,24.042006951865
562140.75182044,50,24.042006935508
562190.75182044,50,24.042006919173
562240.75182044,50,24.042006902861
562290.75182044,50,24.04200688657
562340.75182044,50,24.042006870302
562390.75182044,50,24.042006854056
562440.75182044,50,24.042006837832
562490.75182044,50,24.04200682163
562540.75182044,50,24.04200680545
562590.75182044,50,24.042006789292
562635.75182044,45,24.042006774767
562676.25182044,40.5,24.042006761709
562720.80182044,44.55,24.042006747363
562769.80682044,49.005,24.042006731602
562819.80682044,50,24.042006715542
562869.80682044,50,24.042006699504
562919.80682044,50,24.042006683487
562969.80682044,50,24.042006667492
563019.80682044,50,24.042006651518
563064.80682044,45,24.042006637158
563105.30682044,40.5,24.042006624249
563149.85682044,44.55,24.042006610066
563198.86182044,49.005,24.042006594484
563248.86182044,50,24.042006578606
563298.86182044,50,24.042006562749
563343.86182044,45,24.042006548496
563384.36182044,40.5,24.042006535681
563420.81182044,36.45,24.04200652416
563460.90682044,40.095,24.042006511499
563505.01132044,44.1045,24.042006497589
563553.52627044,48.51495,24.042006482306
563603.52627044,50,24.042006466576
563653.52627044,50,24.042006450866
563703.52627044,50,24.042006435177
563753.52627044,50,24.042006419509
563803.52627044,50,24.042006403861
563853.52627044,50,24.042006388234
563903.52627044,50,24.042006372627
563948.52627044,45,24.042006358597
563989.02627044,40.5,24.042006345985
564033.57627044,44.55,24.042006332126
564082.58127044,49.005,24.042006316901
564132.58127044,50,24.042006301387
564182.58127044,50,24.042006285894
564232.58127044,50,24.04200627042
564282.58127044,50,24.042006254966
564327.58127044,45,24.042006241075
564368.08127044,40.5,24.042006228586
564412.63127044,44.55,24.042006214864
564461.63627044,49.005,24.042006199789
564505.74077044,44.1045,24.042006186237
564545.43482044,39.69405,24.042006174053
564589.09827544,43.663455,24.042006160665
564637.12807594,48.0298005,24.042006145957
564687.12807594,50,24.042006130665
564737.12807594,50,24.042006115393
564787.12807594,50,24.042006100141
564837.12807594,50,24.042006084908
564882.12807594,45,24.042006071215
564922.62807594,40.5,24.042006058905
564967.17807594,44.55,24.042006045379
565016.18307594,49.005,24.042006030519
565066.18307594,50,24.042006015376
565116.18307594,50,24.042006000254
565166.18307594,50,24.04200598515
565211.18307594,45,24.042005971574
565251.68307594,40.5,24.042005959368
565296.23307594,44.55,24.042005945956
565345.23807594,49.005,24.042005931222
565395.23807594,50,24.042005916208
565445.23807594,50,24.042005901213
565495.23807594,50,24.042005886238
565545.23807594,50,24.042005871282
565595.23807594,50,24.042005856345
565645.23807594,50,24.042005841428
565695.23807594,50,24.042005826529
565745.23807594,50,24.04200581165
565795.23807594,50,24.04200579679
565840.23807594,45,24.042005783433
565880.73807594,40.5,24.042005771423
565925.28807594,44.55,24.042005758228
565974.29307594,49.005,24.042005743731
566024.29307594,50,24.042005728959
566074.29307594,50,24.042005714206
566124.29307594,50,24.042005699472
566174.29307594,50,24.042005684756
566224.29307594,50,24.04200567006
566269.29307594,45,24.042005656849
566309.79307594,40.5,24.042005644972
566354.34307594,44.55,24.042005631922
566403.34807594,49.005,24.042005617585
566453.34807594,50,24.042005602975
566503.34807594,50,24.042005588384
566553.34807594,50,24.042005573812
566603.34807594,50,24.042005559259
566653.34807594,50,24.042005544724
566703.34807594,50,24.042005530208
566748.34807594,45,24.042005517159
566788.84807594,40.5,24.042005505428
566833.39807594,44.55,24.042005492538
566882.40307594,49.005,24.042005478377
566932.40307594,50,24.042005463946
566982.40307594,50,24.042005449534
567032.40307594,50,24.042005435141
567082.40307594,50,24.042005420766
567132.40307594,50,24.04200540641
567177.40307594,45,24.042005393504
567217.90307594,40.5,24.042005381902
567262.45307594,44.55,24.042005369154
567311.45807594,49.005,24.042005355148
567361.45807594,50,24.042005340876
567411.45807594,50,24.042005326623
567461.45807594,50,24.042005312387
567511.45807594,50,24.04200529817
567561.45807594,50,24.042005283972
567611.45807594,50,24.042005269792
567656.45807594,45,24.042005257045
567696.95807594,40.5,24.042005245585
567741.50807594,44.55,24.042005232993
567790.51307594,49.005,24.042005219159
567840.51307594,50,24.042005205062
567890.51307594,50,24.042005190983
567940.51307594,50,24.042005176922
567990.51307594,50,24.04200516288
568035.51307594,45,24.042005150257
568076.01307594,40.5,24.042005138908
568120.56307594,44.55,24.042005126438
568169.56807594,49.005,24.042005112739
568219.56807594,50,24.042005098779
568269.56807594,50,24.042005084837
568319.56807594,50,24.042005070913
568369.56807594,50,24.042005057007
568419.56807594,50,24.042005043119
568469.56807594,50,24.042005029248
568519.56807594,50,24.042005015396
568569.56807594,50,24.042005001561
568619.56807594,50,24.042004987745
568669.56807594,50,24.042004973946
568714.56807594,45,24.042004961541
568755.06807594,40.5,24.042004950389
568799.61807594,44.55,24.042004938136
568848.62307594,49.005,24.042004924674
568898.62307594,50,24.042004910956
568948.62307594,50,24.042004897256
568998.62307594,50,24.042004883574
569048.62307594,50,24.042004869909
569098.62307594,50,24.042004856262
569143.62307594,45,24.042004843994
569184.12307594,40.5,24.042004832965
569228.67307594,44.55,24.042004820846
569277.67807594,49.005,24.042004807532
569327.67807594,50,24.042004793965
569377.67807594,50,24.042004780416
569427.67807594,50,24.042004766884
569477.67807594,50,24.04200475337
569527.67807594,50,24.042004739873
569577.67807594,50,24.042004726393
569627.67807594,50,24.042004712931
569672.67807594,45,24.042004700829
569713.17807594,40.5,24.042004689949
569757.72807594,44.55,24.042004677995
569806.73307594,49.005,24.042004664861
569856.73307594,50,24.042004651478
569906.73307594,50,24.042004638113
569956.73307594,50,24.042004624764
570006.73307594,50,24.042004611433
570056.73307594,50,24.042004598119
570101.73307594,45,24.042004586151
570142.23307594,40.5,24.042004575391
570186.78307594,44.55,24.042004563568
570235.78807594,49.005,24.042004550579
570285.78807594,50,24.042004537344
570335.78807594,50,24.042004524125
570385.78807594,50,24.042004510924
570435.78807594,50,24.042004497739
570480.78807594,45,24.042004485887
570521.28807594,40.5,24.042004475232
570565.83807594,44.55,24.042004463525
570614.84307594,49.005,24.042004450663
570664.84307594,50,24.042004437556
570714.84307594,50,24.042004424466
570764.84307594,50,24.042004411393
570814.84307594,50,24.042004398338
570864.84307594,50,24.042004385298
570914.84307594,50,24.042004372276
570964.84307594,50,24.042004359271
571014.84307594,50,24.042004346282
571064.84307594,50,24.04200433331
571114.84307594,50,24.042004320355
571164.84307594,50,24.042004307417
571214.84307594,50,24.042004294495
571264.84307594,50,24.042004281591
571314.84307594,50,24.042004268702
571364.84307594,50,24.042004255831
571414.84307594,50,24.042004242976
571464.84307594,50,24.042004230137
571509.84307594,45,24.042004218597
571550.34307594,40.5,24.042004208221
571594.89307594,44.55,24.042004196821
571643.89807594,49.005,24.042004184297
571693.89807594,50,24.042004171534
571743.89807594,50,24.042004158788
571793.89807594,50,24.042004146059
571843.89807594,50,24.042004133346
571893.89807594,50,24.042004120649
571943.89807594,50,24.042004107969
571993.89807594,50,24.042004095305
572038.89807594,45,24.042004083922
572079.39807594,40.5,24.042004073687
572123.94807594,44.55,24.042004062442
572172.95307594,49.005,24.042004050088
572222.95307594,50,24.042004037499
572272.95307594,50,24.042004024927
572322.95307594,50,24.042004012371
572372.95307594,50,24.042003999831
572422.95307594,50,24.042003987307
572472.95307594,50,24.042003974799
572517.95307594,45,24.042003963556
572558.45307594,40.5,24.042003953448
572603.00307594,44.55,24.042003942342
572652.00807594,49.005,24.04200393014
572702.00807594,50,24.042003917707
572752.00807594,50,24.042003905289
572802.00807594,50,24.042003892888
572852.00807594,50,24.042003880503
572897.00807594,45,24.04200386937
572937.50807594,40.5,24.04200385936
572982.05807594,44.55,24.042003848363
573031.06307594,49.005,24.04200383628
573081.06307594,50,24.042003823969
573131.06307594,50,24.042003811673
573181.06307594,50,24.042003799393
573226.06307594,45,24.042003788354
573266.56307594,40.5,24.04200377843
573311.11307594,44.55,24.042003767526
573360.11807594,49.005,24.042003755547
573410.11807594,50,24.04200374334
573460.11807594,50,24.042003731148
573510.11807594,50,24.042003718973
573560.11807594,50,24.042003706813
573605.11807594,45,24.042003695883
573645.61807594,40.5,24.042003686056
573690.16807594,44.55,24.042003675259
573739.17307594,49.005,24.042003663396
573789.17307594,50,24.042003651309
573839.17307594,50,24.042003639237
573889.17307594,50,24.042003627181
573939.17307594,50,24.042003615141
573989.17307594,50,24.042003603116
574039.17307594,50,24.042003591107
574089.17307594,50,24.042003579113
574139.17307594,50,24.042003567135
574189.17307594,50,24.042003555173
574239.17307594,50,24.042003543226
574289.17307594,50,24.042003531295
574334.17307594,45,24.04200352057
574374.67307594,40.5,24.042003510927
574419.22307594,44.55,24.042003500333
574468.22807594,49.005,24.042003488693
574518.22807594,50,24.042003476833
574568.22807594,50,24.042003464988
574618.22807594,50,24.042003453158
574668.22807594,50,24.042003441344
574718.22807594,50,24.042003429545
574768.22807594,50,24.042003417762
574818.22807594,50,24.042003405994
574868.22807594,50,24.042003394241
574918.22807594,50,24.042003382504
574968.22807594,50,24.042003370781
575018.22807594,50,24.042003359074
575063.22807594,45,24.042003348551
575103.72807594,40.5,24.04200333909
575148.27807594,44.55,24.042003328695
575197.28307594,49.005,24.042003317274
575247.28307594,50,24.042003305637
575297.28307594,50,24.042003294015
575347.28307594,50,24.042003282408
575397.28307594,50,24.042003270816
575447.28307594,50,24.042003259239
575497.28307594,50,24.042003247678
575547.28307594,50,24.042003236131
575597.28307594,50,24.042003224599
575647.28307594,50,24.042003213083
575697.28307594,50,24.042003201581
575747.28307594,50,24.042003190095
575797.28307594,50,24.042003178623
575842.28307594,45,24.042003168312
575882.78307594,40.5,24.042003159041
575927.33307594,44.55,24.042003148855
575976.33807594,49.005,24.042003137664
576026.33807594,50,24.042003126261
576076.33807594,50,24.042003114873
576126.33807594,50,24.042003103499
576176.33807594,50,24.042003092141
576221.33807594,45,24.042003081931
576261.83807594,40.5,24.042003072751
576306.38807594,44.55,24.042003062665
576355.39307594,49.005,24.042003051585
576405.39307594,50,24.042003040294
576455.39307594,50,24.042003029018
576505.39307594,50,24.042003017757
576555.39307594,50,24.04200300651
576605.39307594,50,24.042002995279
576650.39307594,45,24.042002985182
576690.89307594,40.5,24.042002976105
576735.44307594,44.55,24.042002966132
576784.44807594,49.005,24.042002955175
576834.44807594,50,24.04200294401
576884.44807594,50,24.04200293286
576934.44807594,50,24.042002921725
576984.44807594,50,24.042002910603
577034.44807594,50,24.042002899497
577079.44807594,45,24.042002889513
577119.94807594,40.5,24.042002880538
577164.49807594,44.55,24.042002870676
577213.50307594,49.005,24.042002859841
577263.50307594,50,24.042002848801
577313.50307594,50,24.042002837775
577363.50307594,50,24.042002826764
577408.50307594,45,24.042002816866
577449.00307594,40.5,24.042002807968
577493.55307594,44.55,24.04200279819
577542.55807594,49.005,24.042002787449
577592.55807594,50,24.042002776503
577642.55807594,50,24.042002765572
577692.55807594,50,24.042002754656
577742.55807594,50,24.042002743753
577792.55807594,50,24.042002732865
577842.55807594,50,24.042002721991
577892.55807594,50,24.042002711132
577942.55807594,50,24.042002700286
577992.55807594,50,24.042002689455
578042.55807594,50,24.042002678638
578087.55807594,45,24.042002668915
578128.05807594,40.5,24.042002660173
578172.60807594,44.55,24.042002650568
578221.61307594,49.005,24.042002640016
578271.61307594,50,24.042002629264
578321.61307594,50,24.042002618526
578371.61307594,50,24.042002607802
578416.61307594,45,24.042002598162
578457.11307594,40.5,24.042002589496
578501.66307594,44.55,24.042002579974
578550.66807594,49.005,24.042002569513
578600.66807594,50,24.042002558853
578650.66807594,50,24.042002548207
578700.66807594,50,24.042002537576
578750.66807594,50,24.042002526958
578795.66807594,45,24.042002517413
578836.16807594,40.5,24.042002508833
578880.71807594,44.55,24.042002499405
578929.72307594,49.005,24.042002489048
578979.72307594,50,24.042002478494
579029.72307594,50,24.042002467953
579079.72307594,50,24.042002457427
579129.72307594,50,24.042002446915
579179.72307594,50,24.042002436416
579224.72307594,45,24.042002426979
579265.22307594,40.5,24.042002418494
579309.77307594,44.55,24.042002409172
579358.77807594,49.005,24.042002398931
579408.77807594,50,24.042002388495
579458.77807594,50,24.042002378073
579508.77807594,50,24.042002367665
579558.77807594,50,24.042002357271
579603.77807594,45,24.042002347927
579644.27807594,40.5,24.042002339527
579688.82807594,44.55,24.042002330298
579737.83307594,49.005,24.042002320158
579787.83307594,50,24.042002309826
579837.83307594,50,24.042002299507
579887.83307594,50,24.042002289203
579937.83307594,50,24.042002278911
579987.83307594,50,24.042002268634
580037.83307594,50,24.042002258369
580082.83307594,45,24.042002249143
580123.33307594,40.5,24.042002240848
580167.88307594,44.55,24.042002231734
580216.88807594,49.005,24.042002221722
580266.88807594,50,24.042002211519
580316.88807594,50,24.042002201331
580366.88807594,50,24.042002191155
580416.88807594,50,24.042002180993
580461.88807594,45,24.042002171858
580502.38807594,40.5,24.042002163646
580546.93807594,44.55,24.042002154623
580595.94307594,49.005,24.04200214471
580645.94307594,50,24.042002134609
580695.94307594,50,24.042002124521
580745.94307594,50,24.042002114447
580795.94307594,50,24.042002104386
580845.94307594,50,24.042002094338
580890.94307594,45,24.042002085306
580931.44307594,40.5,24.042002077186
580975.99307594,44.55,24.042002068265
581024.99807594,49.005,24.042002058463
581074.99807594,50,24.042002048476
581124.99807594,50,24.042002038502
581174.99807594,50,24.042002028542
581219.99807594,45,24.042002019588
581260.49807594,40.5,24.042002011538
581305.04807594,44.55,24.042002002694
581354.05307594,49.005,24.042001992977
581404.05307594,50,24.042001983077
581449.05307594,45,24.042001974177
581489.55307594,40.5,24.042001966176
581534.10307594,44.55,24.042001957385
581583.10807594,49.005,24.042001947727
581633.10807594,50,24.042001937886
581683.10807594,50,24.042001928058
581733.10807594,50,24.042001918243
581783.10807594,50,24.042001908441
581828.10807594,45,24.04200189963
581868.60807594,40.5,24.042001891709
581913.15807594,44.55,24.042001883006
581962.16307594,49.005,24.042001873444
582012.16307594,50,24.042001863702
582062.16307594,50,24.042016859954
582112.16307594,50,24.042014671081
582157.16307594,45,24.042014660294
582197.66307594,40.5,24.04201465085
582242.21307594,44.55,24.04201464062
582291.21807594,49.005,24.042014629492
582341.21807594,50,24.042014618232
582391.21807594,50,24.042014607044
582441.21807594,50,24.042014595913
582486.21807594,45,24.042014585937
582526.71807594,40.5,24.042014576988
582571.26807594,44.55,24.042014567174
582620.27307594,49.005,24.042014556411
582670.27307594,50,24.042014545462
582720.27307594,50,24.042014534542
582765.27307594,45,24.042014524737
582805.77307594,40.5,24.04201451593
582842.22307594,36.45,24.042014508018
582882.31807594,40.095,24.04201449933
582926.42257594,44.1045,24.042014489791
582974.93752594,48.51495,24.042014479319
583024.93752594,50,24.042014468548
583074.93752594,50,24.042014457798
583124.93752594,50,24.042014447068
583174.93752594,50,24.042014436359
583219.93752594,45,24.042014426737
583260.43752594,40.5,24.04201441809
583304.98752594,44.55,24.042014408592
583353.99252594,49.005,24.042014398163
